model_name;user_id;hotkey_count;technique_id;log_likelyhood;n_params;N;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10
CK;9;557;0;-523.1132837107463;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-744.0388446790083;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-284.6671416348238;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.6966835031833584;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-404.1488578104184;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-545.8369621245135;2;720;0.4;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-48.310461918910136;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-576.7594066776473;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-423.7619971022757;2;711;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.422615658919121;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-717.8165381865285;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-446.1271637833653;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.422615658919121;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-606.5365331560615;2;715;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-393.68856309960375;2;717;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-551.6249953577187;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-784.8154929619104;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-300.57316814252715;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.422615658919121;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-425.8518884594805;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-576.1630082998369;2;720;0.4;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-50.731803158952005;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-607.2606059606273;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-446.4191714088091;2;711;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.2563498710021476;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-755.1832159077546;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-469.79575106564596;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.2563498710021476;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-638.5531182756205;2;715;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-414.7662201391991;2;717;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-580.478097291789;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-826.0215689152418;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-316.63645158142685;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.2563498710021476;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-447.84196312763737;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-606.7191453348827;2;720;0.4;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-53.23424967899079;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-638.0167353222043;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-469.2245294150024;2;711;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.15549160530298992;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-792.8658098059598;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-493.62530178673245;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.15549160530298992;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-670.8594498910712;2;715;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-435.9889086678227;2;717;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-609.5948760203679;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-867.5627617204443;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-332.823318938302;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.15549160530298992;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-470.05005272689993;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-637.4604193302234;2;720;0.4;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-55.78953887023062;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-668.9721585513657;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-492.15043511289997;2;711;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.09431320332808918;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-830.7993753539506;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-517.5866262618433;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.09431320332808918;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-703.3965592649857;2;715;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-457.32991710713475;2;717;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-638.9201733232707;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-909.3706766500942;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-349.1100351555863;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.09431320332808918;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-492.42811782072;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-668.3538002094311;2;720;0.4;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-58.380012167031204;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-700.0869077903213;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-515.1765123957405;2;711;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.057204871241050476;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-868.9361356821764;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-541.6579865689521;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.057204871241050476;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-736.1213191277157;2;715;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-478.76954725574734;2;717;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-668.4139739427496;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-951.3948092010737;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-365.47935656479467;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.057204871241050476;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-514.9419815544326;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-699.3744366902132;2;720;0.4;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-60.994540218083316;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-731.33167848487;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-538.2873306170798;2;711;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.034696884208687016;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-907.2402841650282;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-565.8227623507594;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.034696884208687016;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-769.0014766175617;2;715;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-500.2928512158158;2;717;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-698.0465867212081;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-993.5971789439337;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-381.91835831671415;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.034696884208687016;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-537.5667587517512;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-730.5031930751471;2;720;0.4;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-63.62602781260998;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-762.6845322366295;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-561.4708979888958;2;711;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.02104486236408952;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-945.6844887561193;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-590.0679249594746;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.02104486236408952;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-802.0123712476054;2;715;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-521.8881697772505;2;717;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-727.7954808772123;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1035.9487046356999;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-398.4170533167073;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.02104486236408952;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-560.2838972348062;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-761.725008618441;2;720;0.4;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-66.26988388926813;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-794.12870196517;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-584.7176685227038;2;711;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.012764405129892138;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-984.2475128534948;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-614.3830262868188;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.012764405129892138;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-835.1347417363583;2;715;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-543.5461767002064;2;717;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-757.643184909287;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1078.4267274570484;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-414.9675047087944;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.012764405129892138;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-583.0792415203508;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-793.027789070104;2;720;0.4;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-68.92308139998941;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-825.6511136419747;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-608.019877837727;2;711;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.007742021780852991;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1022.9125752158733;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-638.7595179337546;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.007742021780852991;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-868.3532415946944;2;715;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-565.2592444516687;2;717;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-787.5758728203939;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1121.0132976833197;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-431.5632476353757;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.007742021780852991;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-605.941749355203;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-824.4016458462638;2;720;0.4;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-71.58357802714008;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-857.2413777688486;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-631.3710914400602;2;711;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0046957804638152936;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1061.6662039706694;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-663.1902844569563;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0046957804638152936;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-901.6554200371091;2;715;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-587.0210158726942;2;717;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-817.5823988589076;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1163.6939738504088;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-448.198906044903;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0046957804638152936;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-628.8626286492014;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-855.8383648017536;2;720;0.4;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-74.24995796020991;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-888.8910917401089;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-654.76589171161;2;711;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0028481373555533348;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1100.4974245785634;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-687.6693169403405;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0028481373555533348;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-935.0310114253684;2;715;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-608.8261090835136;2;717;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-847.653627940496;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1206.4569695724456;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-464.8699335193812;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0028481373555533348;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-651.8347478186353;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-887.3310285551228;2;720;0.4;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-76.92120934129989;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-920.5933501364706;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-678.1996565573158;2;711;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0017274835610603066;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1139.3971761827925;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-712.1914797751626;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0017274835610603066;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-968.4714315660291;2;715;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-630.6699096213831;2;717;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-877.781963249443;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1249.292538849774;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-481.5724337769512;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0017274835610603066;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-674.8522259800845;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-918.8737429297295;2;720;0.4;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-711.0;2;711;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-720.0;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1133.248188015629;2;715;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-717.0;2;717;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-720.0;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-1141.1730005192344;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-720.0;2;720;0.45;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-830.3571421788515;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-888.7016807704395;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-531.5164737135805;2;711;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-825.1512666020758;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-907.292782956079;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-540.4592490829042;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-825.1512666020758;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-884.6708083428815;2;715;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-531.8295866032863;2;717;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-885.3496224269151;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-913.6919248947423;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-523.6659411164775;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-825.1512666020758;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-872.2180103867516;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-555.6906278416227;2;720;0.45;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-582.4614011505314;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-690.9216160055912;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-403.93641742743324;2;711;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-572.8079189622259;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-725.3351108458867;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-412.99888874105426;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-572.8079189622259;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-689.9134770720276;2;715;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-399.81643135900356;2;717;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-684.6464282610377;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-737.1942302157539;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-382.5370202650353;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-572.8079189622259;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-660.2234986963731;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-440.88363240664626;2;720;0.45;1.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-396.637520884941;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-547.136532052875;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-320.2874572751039;2;711;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-383.2756230420382;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-594.6163605226296;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-329.63129626330294;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-383.2756230420382;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-548.3125808775939;2;715;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-312.75020884106965;2;717;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-538.3686725178178;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-611.0443465381812;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-288.0091956574286;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-383.2756230420382;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-504.4705494764709;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-368.08903974420116;2;720;0.45;1.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-265.29038291630775;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-451.13550964031145;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-270.54456105021023;2;711;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-248.82483333543445;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-509.32767988778727;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-280.3108381977888;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-248.82483333543445;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-453.7890786997612;2;715;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-260.31746160482174;2;717;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-440.20649060461034;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-529.6312434926172;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-229.2911032811438;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-248.82483333543445;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-398.3275127163559;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-327.86654444730397;2;720;0.45;2.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-177.0494849357767;2;720;0.45;2.5;1;-1;-1;-1;-1;-1;-1;-1
